"eval/time","data/GRPO-s25-p8-n128-m32-ga4 - _step","data/GRPO-s25-p8-n128-m32-ga4 - _step__MIN","data/GRPO-s25-p8-n128-m32-ga4 - _step__MAX","data/GRPO-s25-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean","data/GRPO-s25-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s25-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s25-p8-n32-m32-ga16 - _step","data/GRPO-s25-p8-n32-m32-ga16 - _step__MIN","data/GRPO-s25-p8-n32-m32-ga16 - _step__MAX","data/GRPO-s25-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean","data/GRPO-s25-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s25-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s24-p8-n32-m32-ga16 - _step","data/GRPO-s24-p8-n32-m32-ga16 - _step__MIN","data/GRPO-s24-p8-n32-m32-ga16 - _step__MAX","data/GRPO-s24-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean","data/GRPO-s24-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s24-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s23-p8-n128-m32-ga4 - _step","data/GRPO-s23-p8-n128-m32-ga4 - _step__MIN","data/GRPO-s23-p8-n128-m32-ga4 - _step__MAX","data/GRPO-s23-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean","data/GRPO-s23-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s23-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s23-p8-n32-m32-ga16 - _step","data/GRPO-s23-p8-n32-m32-ga16 - _step__MIN","data/GRPO-s23-p8-n32-m32-ga16 - _step__MAX","data/GRPO-s23-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean","data/GRPO-s23-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s23-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s22-p8-n128-m32-ga4 - _step","data/GRPO-s22-p8-n128-m32-ga4 - _step__MIN","data/GRPO-s22-p8-n128-m32-ga4 - _step__MAX","data/GRPO-s22-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean","data/GRPO-s22-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s22-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s22-p8-n32-m32-ga16 - _step","data/GRPO-s22-p8-n32-m32-ga16 - _step__MIN","data/GRPO-s22-p8-n32-m32-ga16 - _step__MAX","data/GRPO-s22-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean","data/GRPO-s22-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s22-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s21-p8-n128-m32-ga4 - _step","data/GRPO-s21-p8-n128-m32-ga4 - _step__MIN","data/GRPO-s21-p8-n128-m32-ga4 - _step__MAX","data/GRPO-s21-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean","data/GRPO-s21-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s21-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s21-p8-n32-m32-ga16 - _step","data/GRPO-s21-p8-n32-m32-ga16 - _step__MIN","data/GRPO-s21-p8-n32-m32-ga16 - _step__MAX","data/GRPO-s21-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean","data/GRPO-s21-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s21-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s12-p8-n128-m32-ga4 - _step","data/GRPO-s12-p8-n128-m32-ga4 - _step__MIN","data/GRPO-s12-p8-n128-m32-ga4 - _step__MAX","data/GRPO-s12-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean","data/GRPO-s12-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s12-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MAX"
"268.1787970249934","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","98","98","0.11474609375","0.11474609375","0.11474609375","","","","","","","","","","","",""
"268.43834244900063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","98","98","0.09130859375","0.09130859375","0.09130859375"
"269.6704882970007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","98","98","0.3564453125","0.3564453125","0.3564453125","","","","","","","","","","","","","","","","","","","","","","","",""
"270.15244192500177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225","225","225","0.041015625","0.041015625","0.041015625","","","","","",""
"279.3121801489906","98","98","98","0.03271484375","0.03271484375","0.03271484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292.4890731950072","","","","","","","225","225","225","0.1201171875","0.1201171875","0.1201171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"362.1668761260007","","","","","","","283","283","283","0.21826171875","0.21826171875","0.21826171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371.5680837780019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137","137","137","0.783203125","0.783203125","0.783203125","","","","","","","","","","","","","","","","","","","","","","","",""
"380.03185572899383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283","283","283","0.13623046875","0.13623046875","0.13623046875","","","","","","","","","","","","","","","","","",""
"382.0998469559854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137","137","137","0.65576171875","0.65576171875","0.65576171875","","","","","","","","","","","",""
"382.7554098909968","","","","","","","","","","","","","","","","","","","","","","","","","283","283","283","0.10888671875","0.10888671875","0.10888671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"395.94110424399696","","","","","","","","","","","","","","","","","","","154","154","154","0.3466796875","0.3466796875","0.3466796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"413.50535164100074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154","154","154","0.45166015625","0.45166015625","0.45166015625"
"415.7442284629942","154","154","154","0.72998046875","0.72998046875","0.72998046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"416.13694507299806","","","","","","","","","","","","","283","283","283","0.1474609375","0.1474609375","0.1474609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"436.3629621830005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","336","336","336","0.08056640625","0.08056640625","0.08056640625","","","","","",""
"491.56001909098995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176","176","176","0.80126953125","0.80126953125","0.80126953125","","","","","","","","","","","",""
"498.2198431460056","","","","","","","","","","","","","","","","","","","","","","","","","394","394","394","0.25341796875","0.25341796875","0.25341796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"500.46851388399955","","","","","","","","","","","","","341","341","341","0.16015625","0.16015625","0.16015625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"519.2354990410022","","","","","","","","","","","","","","","","","","","193","193","193","0.72021484375","0.72021484375","0.72021484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"520.5505408729987","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","394","394","394","0.2587890625","0.2587890625","0.2587890625","","","","","",""
"526.4820535079925","193","193","193","0.82373046875","0.82373046875","0.82373046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"527.7480701449895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","394","394","394","0.51708984375","0.51708984375","0.51708984375","","","","","","","","","","","","","","","","","",""
"531.151971187006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193","193","193","0.8466796875","0.8466796875","0.8466796875","","","","","","","","","","","","","","","","","","","","","","","",""
